gender,age,vocation,education_level,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,text,emotion
female,45,manager,bachelor,low,low,low,high,high,4. 嗯，这个道理嘛，有时候吧，坚持确实能带来成功，不过也得看机会和运气，对吧？,positive
female,45,manager,bachelor,low,low,low,high,high,5. 嗯...我自己嘛，有时候也会坚持一些事情，但是...哎，没那么戏剧化啦。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 这个故事...挺触动人心的，我...不是很喜欢读故事，但这个...我感觉...挺好的。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 嗯...有个男士来店里找一首歌的歌碟，他很急，因为这首歌对他儿子的葬礼很重要。我开始找不到，他生气了，后来我才知道他的儿子...他儿子去世了。最后我承诺会帮他找到那首歌。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 我学到的是...嗯...人在悲伤时的表现可能不像平时那样，我们需要更多的理解和耐心。每个人都有自己的故事和苦痛，我们应该尝试去理解而不是轻易评判。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 对，我赞同这个道理。每个人都有难言之隐，有时一点点的同情和帮助，就能给人带来很大的安慰。确实，我们不能只看表面。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 唉...这让我想起了...我有个朋友，她经历过失去亲人，那时她也变得很不一样。我那时如果能更理解她，对她好一些，也许她会好过一些。这个故事让我觉得自己...嗯，以后应该更有同理心吧。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 这个故事嘛…嗯，我倒是更喜欢听一些轻松愉快的故事，这个就有点紧张刺激了，但是也挺吸引人的。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 有个赛马会上啊，第七道障碍是赛程中最独特的一个，它看起来平平无奇，但当马群跑到那里时，因为道路突然变窄，马儿们会挤作一团，造成混乱。这个障碍在倒数第二的位置，有一次，领头的马群在第七道障碍前挤成一团，结果跑在后面的马儿找到了机会，它就直接冲了出去，赢了比赛。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 这个故事教我们一个道理，就是在看起来最不可能的机会中，也可能藏着转机。要时刻保持警觉，准备抓住任何可能出现的机会。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 这个道理很有意思，我觉得对吧？生活中确实有时候看似毫无希望，但当你不放弃，可能就会有出乎意料的转机。所以，我觉得这个道理很对，值得我们去思考，怎么在看似平淡无奇的地方找到突破口。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 这个故事…哦，它让我想起了我做管理工作时的一些经历，比如有时候团队陷入僵局，大家都觉得方案走不通，但后来突然有人提出一个看似不寻常的点子，结果就成了解决问题的关键。这个经历和故事里的转折很像，都告诉我们不要轻易被眼前的障碍吓倒，要勇敢寻找突破的可能性。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯...这个故事让我感到有点不舒服，但我想谈谈它...,positive
female,45,manager,bachelor,low,low,low,high,high,2. 哎呀，概括故事嘛...嗯，就是有个小白鼠，它被电击，一开始想逃，但后来有玻璃挡着，它就放弃逃跑了，最后，它有机会逃，但它已经不想逃了。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 从这个故事里，我想到了坚持和希望的重要性吧。即使情况看起来很糟糕，也不能放弃，因为转机可能就在下一刻。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 对这个道理嘛，我觉得是这样的...有时候，我们会被困境吓倒，但如果我们不放弃，总会找到出路。所以，我赞同坚持和保持希望。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 提到经历，我想起了...嗯，也有些时刻我感觉像是被堵在角落，但最后，我还是找到了突破的方法。所以，这故事让我有点感慨。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯...这个故事吧，怎么说呢，我觉得一般般，没太多感觉...,negative
female,45,manager,bachelor,low,low,low,high,high,2. 就是有个书法家让学生换好纸写字，然后学生字写得更好了对吧？,positive
female,45,manager,bachelor,low,low,low,high,high,3. 呃，可能吧，用好东西会更珍惜机会，可能就这样...,positive
female,45,manager,bachelor,low,low,low,high,high,4. 哎呀，这个嘛，我觉得有点道理，但也不一定每个人都这样，可能看个人吧。对我来说，可能需要多尝试几次才能体会到那种感觉吧。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 哎，说到这个，我倒是想起来以前工作的时候，换了套高级的办公设备，感觉确实是不一样，工作起来都更带劲了，可能也是心理作用吧。但这事儿吧，得看个人，不是人人都一样的。您觉得呢？,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯...这故事一般般吧，并没有特别吸引我…但是它挺简短的，适合快速阅读。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 哦，就是讲一个男孩儿跟妈妈去杂货店，老板想给男孩儿糖果，让他自己拿，但他让老板帮他拿，因为老板的手大，拿的多…挺有趣的设定。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 呃，可能就是说要认识到自己的局限，利用别人的长处吧…这样的道理。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 这个道理…嗯，还算合理。有时候确实需要看到别人的优点，学会借力发挥。我觉得这挺不错的，生活和工作中互相帮助总是好的。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 读这故事啊…嗯，让我想起了有时候在工作上，遇到难题时，我总是找团队里更擅长的人帮忙，这种合作精神很重要，不是吗？,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯，这个故事…它挺有意思的，但我不太喜欢这种类型的…你知道的，我更偏向于现实一点的故事。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 嗯，大概就是狮子被鸡鸣声吓到，然后去找天神帮忙，天神让它去找大象，结果狮子发现大象被蚊子烦得不行…然后狮子就觉得自己还算幸运，开始正面看待鸡鸣声…对，就这样。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 我想说的是，每个人都会有自己的小困扰，对吧？但我们可以试着换个角度看问题，这样就能找到积极的一面。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 嗯，这个道理…我觉得挺对的。生活中确实会有各种麻烦，但总能找到一种方式，让它们变得不那么糟糕。对，确实是这样。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 哦，说到联想嘛…有时在工作中遇到难缠的问题，我也会试着从中找到有益的方面，就像狮子对待鸡鸣声那样。这能帮助我更好地面对挑战，不是吗？,positive
female,45,manager,bachelor,low,low,low,high,high,1. 哎呀，这个故事嘛...你要是问我喜不喜欢，我可能没什么特别的感觉，但听到老鹰被小小蜂鸟吓跑，还真是挺逗的...哈哈！,positive
female,45,manager,bachelor,low,low,low,high,high,2. 哎，这个故事啊，就是讲了蜂鸟这个小鸟儿，竟然是不怕老鹰的。蜂鸟虽小，但嘴尖尖的，它就敢上去啄老鹰的眼睛，老鹰痛得受不了，居然就跑了。真实的情形和多数人想的完全相反，挺让人意外的。,negative
female,45,manager,bachelor,low,low,low,high,high,3. 呃，学到的东西嘛...大概就是别小看任何人吧，哪怕是看起来弱小的。你永远不知道，他们可能有你想象不到的力量。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 嗯，我觉得这个道理挺对的。弱小的不代表没力量，有时候，就看能不能把自身的优势发挥出来。就像蜂鸟，它找到了老鹰的弱点。我们每个人也都有自己的优势，关键是得找准机会，发挥出来。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 哎，说到这，我自己还真有那么一两回，是看起来不起眼的小事，结果反倒起到了大用场，帮我解决了大问题。这事儿让我相信，谁说小人物就不能干大事呢？,positive
female,45,manager,bachelor,low,low,low,high,high,1. ……我觉得还好吧，故事嘛，听听就过去了。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 啊，这个故事就是一个清朝的将军，他叫骆秉章，挺出名的一个人。他手下有个小吏，家里有个老母亲要照顾，所以骆秉章就让侄子帮忙给老太太送粮食，后来小吏不干了，但骆秉章还让侄子继续送粮食……,positive
female,45,manager,bachelor,low,low,low,high,high,3. 嘿，这个嘛，就是说人要厚道，做事要有始有终，不能说人家不在身边工作了，就不帮人家了。还有就是，帮助别人，也得考虑到人家的处境，不能只看表面。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 当然赞同啦！这道理多好，帮人帮到底，送佛送到西嘛！做人嘛，就应该这样，大家和和气气的，能帮就帮，也能交个好朋友，多好啊！,positive
female,45,manager,bachelor,low,low,low,high,high,5. 哎呀，这事儿我可多了去了！我就是那种，你即便离职了，有问题还是可以来找我帮忙的人。有一次我的一个同事离职了，他还在交接项目的事儿，有些东西不太懂，我就一直在微信上帮他，直到他顺利交接完。我觉得吧，做人嘛，就是要有那份情义在里面，不能说不干了，就什么都不管不顾了。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 不喜欢这个故事...,negative
female,45,manager,bachelor,low,low,low,high,high,2. 一个青年到巴黎寻找工作，被问及各种技能时，都表示不会...最后因字写得好获赞，后来写了享誉世界的作品。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 从故事中我学到了每个人都有自己的长处，即使在看似无望的情况下，也能找到一线光芒...,positive
female,45,manager,bachelor,low,low,low,high,high,4. 这个道理吧，我不是很赞同...有时候，人们需要的可能是全面的技能，而不是单一的优点...,negative
female,45,manager,bachelor,low,low,low,high,high,5. 读了这段故事，让我想起了...我自己也有过类似的迷茫时期，但是呢...我觉得我的经历可能更复杂一些...毕竟每个人的情况都不一样嘛。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯…这个故事吧，我倒是没什么特别的感觉，不过有人可能会觉得挺励志的。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 哎呀，这故事大概就是有个学雕塑的小伙子，生活挺拮据的，但为了艺术坚持自己的定价，即使很饿也没降价卖画，后来成了大师…这样的事情。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 呃，可能是要坚持自己的价值和标准吧，不过这事儿真挺考验人的。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 嗯，挺好的道理，坚持自己是对的，不过有时候现实也挺复杂的，具体情况具体分析嘛。但整体上，我觉得坚守自己的原则是挺重要的。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 说到这个，我倒是没遇到过这么戏剧化的情况，但生活中确实会遇到得坚持自己立场的时候，这时候想想故事里的人，或许能给自己打打气吧。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 唔...这个故事嘛，还好吧，没觉得特别吸引我...,negative
female,45,manager,bachelor,low,low,low,high,high,2. 嗯...大概就是有个年轻人去找苏格拉底求教，因为他在做决定时总怕失败，苏格拉底就告诉他应该相信自己，就像鸟儿相信自己的翅膀一样，这样才能成功。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 哎呀，就是说我们要有信心在自己身上，别总怕这怕那的。要是有翅膀，就勇敢地飞呗！,positive
female,45,manager,bachelor,low,low,low,high,high,4. 这道理嘛，还算过得去。确实，如果我们总担心失败，啥都不敢做，那自然啥也成不了。不过，有时候谨慎也是必要的，不是吗？,positive
female,45,manager,bachelor,low,low,low,high,high,5. 唔...想到我年轻的时候，的确也挺犹豫的，不过后来就明白，担心和犹豫只会让机会溜走，有时候，就是得逼自己一把，你懂的。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯...故事嘛，一般般啦...(不喜欢这个故事),negative
female,45,manager,bachelor,low,low,low,high,high,2. 就是有个盲人老头儿...他在车上跟人家聊天...然后他以前当过兵，眼睛后来工伤瞎了...但是他学会做推拿了，还自己进城给人推拿...挺勇敢的。(忽略故事的情节),positive
female,45,manager,bachelor,low,low,low,high,high,3. 哎呀，就是说人要坚强...面对困难要勇往直前，找点自己能做的事情，让自己生活得更有意义。(回答通顺),positive
female,45,manager,bachelor,low,low,low,high,high,4. 对啊，道理明摆着呢...生活中遇到点儿挫折，不能老想着消极的事情，要积极面对，人总得往前走，对吧？(回答态度热情),positive
female,45,manager,bachelor,low,low,low,high,high,5. 嗯...我也有过一些困难时刻...但想想那个盲人老头儿，觉得自己遇到的那些都不是事儿了。(回答通顺),positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯...这个故事吧...我倒是没什么特别的感觉...,positive
female,45,manager,bachelor,low,low,low,high,high,2. 有一个男孩和他妈妈闹别扭，然后跑到山谷里喊他恨某人...结果山谷回音也是恨...后来妈妈让他喊爱...山谷就回了爱...故事大概是这样...,negative
female,45,manager,bachelor,low,low,low,high,high,3. 它想说的可能是你对别人怎样...别人也会怎样对你吧...,positive
female,45,manager,bachelor,low,low,low,high,high,"4. 这个道理嘛...嗯...我觉得是挺对的...你对人好,人也会对你好...你要是恶语相向...别人也不会对你客气...",positive
female,45,manager,bachelor,low,low,low,high,high,5. 说到这个...好像还真有些时候...我对别人的态度...最后都会回到自己身上...挺有意思的...,positive
female,45,manager,bachelor,low,low,low,high,high,1. 这个故事嘛...（停顿），其实我不是很感兴趣，不过它确实挺有启发性的。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 嗯...讲的是个徒弟想要出山，师傅通过给他装石子、沙子和石灰，还有倒水，让他明白学无止境的道理。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 我从中学到，人应该时刻保持谦虚和求知欲，因为总会有新的东西可以学习，永远不要满足于已知的。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 这个道理，我当然是赞同的...（停顿）毕竟，时代在变，我们需要不断学习新知识，不能故步自封。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 说到这个...（停顿）我确实有过类似的经历，以前在工作中总觉得自己做得很好了，但在一次大的项目中才发现还有很多需要学习和提升的地方，所以，我明白这个故事讲的就是这种体验。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯…这个故事，说实话，我不是很感兴趣…,negative
female,45,manager,bachelor,low,low,low,high,high,2. 好吧，说简单点，就是有个国学大师让大学生们扔纸团到垃圾桶玩游戏，距离有远有近，结果有些人成功了，大师说成功是因为用心…,positive
female,45,manager,bachelor,low,low,low,high,high,3. 其实…嗯，这个故事想说明的是，用心很重要，不管情况多难，只要你用心去做了，就有机会成功…,positive
female,45,manager,bachelor,low,low,low,high,high,4. 嗯，用心是挺重要的啦，但我觉得，有时候…也有不少其他因素吧，比如技能、经验之类的，也不能只说用心不用心吧…,positive
female,45,manager,bachelor,low,low,low,high,high,5. 我自己经历嘛…嗯，有时候确实，我也会觉得只要努力付出了，结果怎么样都无所谓啦，但是…也有时候，就是再怎么用心，现实就是，呃，不一定会达到你想的那个结果…吧。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯，这故事挺有意思的...但可能...不是我最喜欢的类型...,positive
female,45,manager,bachelor,low,low,low,high,high,2. 嗯...有个家伙搬新家，书房小，就装镜子想让空间显大...结果书房看着太大了，让他不自在...后来装落地窗，又天天看窗外，没法专心...最后禅师建议他调整心态...,negative
female,45,manager,bachelor,low,low,low,high,high,3. 啊，我觉得吧，主要是心态问题...你的心大，世界就大...别太纠结于外在，得学会调整自己...,positive
female,45,manager,bachelor,low,low,low,high,high,4. 嗯，赞同，毕竟心态最重要嘛...就像禅师说的，窗和镜子不重要，心态才重要...你得学会开窗，也得学会关窗，得学会面对自己，也得学会照镜子...,positive
female,45,manager,bachelor,low,low,low,high,high,5. 呃，我倒是没遇到过这么夸张的情况...但有时候确实会因为一些事情心情起伏，可能就是需要调整自己的心态吧...,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯…这个故事…我不太感冒，觉得一般般吧。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 就是讲了一个鸡蛋，它自己破壳，变成了小鸡的故事…挺简单的。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 嗯，学到了自我突破可能带来新生…这样的道理吧。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 嗯…这个道理嘛…我觉得还算有道理，毕竟有时候改变自己，真的能迎来新的机会，不过我也不是特别赞同，毕竟不是每次改变都能成功，对吧？,positive
female,45,manager,bachelor,low,low,low,high,high,5. 啊，经历嘛…我想想，有时候工作上的转变，确实就像是破壳重生一样，挺贴切的，只是过程中确实会有点挣扎和不确定性。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 这个故事嘛...我感觉一般般，没太大感觉。,negative
female,45,manager,bachelor,low,low,low,high,high,2. 就是讲一个杂志社的社长想请个学者写专栏，学者不答应，后来社长送学者去机场，学者就同意了。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 嗯，可能吧，人情有时候能解决工作上解决不了的事。不过这事儿得看怎么想，有人可能觉得社长这样有点执着过头了。,negative
female,45,manager,bachelor,low,low,low,high,high,4. 吧...这种事儿吧，得看具体情况。有时候人情确实能打开工作上的僵局，但也要注意界限，不能让人觉得有强迫的意味。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 这事儿...让我想起以前有次，为了说服一个供应商给我们更优惠的条件，也是费了不少口舌，最后还是靠私下里的一顿饭局搞定了，哈哈。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯…这个故事，我不是很感冒。总觉得有点过于简单了。,negative
female,45,manager,bachelor,low,low,low,high,high,2. 哎呀，这个故事嘛，就是关于一头小驴问老驴为什么它们吃的是干草，而奶牛却吃的是饲料。老驴说这是因为奶牛靠身体特征吃饭，而它们是靠干活儿的。就这样，没太多细节啦。,negative
female,45,manager,bachelor,low,low,low,high,high,3. 学到的？哦，可能就是不同的人靠不同的方式来生活吧。每个人都有自己的生存技能和价值，不是吗？,positive
female,45,manager,bachelor,low,low,low,high,high,4. 嗯，这道理有点道理吧…每个人确实都有自己的长处和短处，我们都有价值，只是展现的方式不同。这个我赞同，毕竟世界需要多样性，不是吗？,positive
female,45,manager,bachelor,low,low,low,high,high,5. 说到联想，我倒是想起以前工作中和同事们对比，大家确实都有各自擅长的领域。就像我可能在管理上有点儿小技巧，而我的同事在技术上就是高手。我们都是依靠自己的优势来贡献团队的，想想挺像的，哈哈。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 这个故事，怎么说呢...我觉得一般般，没有特别吸引我的地方。,negative
female,45,manager,bachelor,low,low,low,high,high,2. 故事讲的是一个叫傻姑的姑娘在城里给一只名叫加利的名贵狗当保姆，她在危急时刻选择救了一位老太太大于照顾狗，虽然找回了狗，但雇主因此要赶她走。后来，雇主因事故差点丧命，傻姑因为要照顾狗没有第一时间去救助，最终雇主瘫痪，而傻姑也离开了雇主开始照顾雇主。,negative
female,45,manager,bachelor,low,low,low,high,high,3. 我从故事中学到的是，生命的价值不能用金钱来衡量，每个生命都有其存在的意义，同时我们也不能忽视自己内心的价值观，不能被物质所束缚。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 我是赞同故事传达的人与人之间的善良和生命的重要性这个道理的。我认为在危急关头，我们应当做出符合人性和道德的选择，不能仅仅为了物质或功利目的而忽视了生命的价值。然而，这个故事也反映出在社会的某些环境中，人们可能被物质或功利心所束缚，从而忽视了人性中最基本的价值观，这是令人感到悲哀的。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 读了这个故事，我想起了自己在帮助别人和完成工作任务之间的矛盾。有一次，我在工作时，同事突然生病，需要有人送他去医院，那个时候我也面临工作上的压力，但最终我还是选择了帮助同事。虽然这让我付出了额外的时间和精力，但当我看到同事得到及时救助时，我感到很欣慰。这段经历让我深刻体会到，在面对个人利益和他人需要之间的选择时，我们应该倾听自己内心的呼唤，做出善良和有责任感的选择。这对我来说是很有启发的。我想说的是：无论遇到什么情况，我们都应该坚守自己的道德信念，以善良和正义为出发点，去帮助那些需要帮助的人。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯…这个故事嘛，我觉得还好吧，没有特别吸引我。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 呃，故事大概是这样的：有只狗保护羊群，勇敢地赶走了狼，然后呢，驴子觉得自己更厉害，结果自不量力去找狼，就没有然后了…,negative
female,45,manager,bachelor,low,low,low,high,high,3. 恩，从故事里头学到了别盲目自信，知道自己的能力很重要吧…可能还有就是，职责所在，有时候得勇敢面对。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 这个道理嘛…我觉得有点道理，但也说不上特赞同。每个人的情况不一样，不能一概而论。就像驴子，它可能真的以为自己能行，但就是没考虑到实际情况。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 读了这个故事，我倒是想起了以前在工作上的一次经历。那时呢，我也觉得自己能搞定一个大项目，结果…唉，低估了难度，差点没完成。从那以后，我就学会了要更加谨慎，评估自己的能力。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 这个故事…嗯…我觉得还好吧，不是很吸引我，但也挺有意思的。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 这个故事大概是讲了螃蟹和龙虾在恶劣天气下出海冒险，虽然遇到危险，但是龙虾很享受这种刺激，而螃蟹虽然害怕，但最后也觉得经历很特别…就是这样了。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 嗯，故事告诉我，有时候冒险可能会带来意想不到的乐趣，即使过程可能有点让人害怕。不过每个人对乐趣的定义不一样啦…,positive
female,45,manager,bachelor,low,low,low,high,high,4. 我觉得这个道理吧，还算有点道理。每个人都有自己的舒适区，偶尔跳出舒适区可能会有不一样的体验。但是安全也很重要，不能为了追求刺激就不顾一切…,positive
female,45,manager,bachelor,low,low,low,high,high,5. 说到冒险…我倒是没有经历过像龙虾一样的大海冒险，不过在工作中偶尔也会遇到需要我鼓起勇气去尝试新事物的情况。那时候也会有点紧张，但过后想想，确实是挺有成就感的。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 哎呀，这个故事嘛...我倒是没觉得特别吸引人，不过能和大家分享还是挺开心的！,positive
female,45,manager,bachelor,low,low,low,high,high,2. 这故事就是讲了一种叫做捕蝇草的植物，它能用特殊的叶子捕捉苍蝇，苍蝇嗅觉灵敏，结果却被这种草的甜蜜诱惑给困住了。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 学到的东西嘛...就是有时候诱惑太大的话，反而会让人掉入陷阱，不该太贪心吧。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 这个道理啊，我同意的。有时候我们得控制一下自己的欲望，避免掉进一些看上去很美的陷阱里。得小心谨慎，别让一时的诱惑蒙蔽了双眼。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 我啊...倒是有那么几次，因为太过追求眼前的好处，反而陷入了麻烦。想想那些经历，和这个故事还真有点像，都是被表面的甜头给迷惑了。,negative
female,45,manager,bachelor,low,low,low,high,high,1. 像这样的故事...我不太感冒，不过还挺有意思的...,positive
female,45,manager,bachelor,low,low,low,high,high,2. 故事讲的是一头驴...不停地抱怨自己的生活，然后命运女神给它换主人，但每次...它都不满意，最后...还是没能找到它满意的归宿...,negative
female,45,manager,bachelor,low,low,low,high,high,3. 哎...我觉得吧，可能这故事想告诉我们...不要老是抱怨，要学会珍惜眼前的东西...,positive
female,45,manager,bachelor,low,low,low,high,high,4. 这个道理嘛...我觉得有那么点道理，但也不能一概而论...有时候...改变也是必要的，不是吗？,positive
female,45,manager,bachelor,low,low,low,high,high,5. 至于我自己的经历...嗯，有时候...我也会觉得自己是不是太挑剔了...但每次...过后想想，还是觉得...应该更加珍惜当下吧。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯…这个故事一般般吧，没觉得特别吸引我。,negative
female,45,manager,bachelor,low,low,low,high,high,2. 一只狼装扮成羊混入羊群，想要在夜幕降临时捕食羊群。但结果被牧羊人选中，误以为是真的羊，最后反被牧羊人杀掉作为晚餐。,negative
female,45,manager,bachelor,low,low,low,high,high,3. 从这个故事里，我学会了伪装可能会带来短暂的好处，但最终可能自食其果。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 这个道理是挺对的，做真实的自己总比伪装要好，毕竟真相总有大白的一天，伪装可能会适得其反。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 嗯，读了这个故事，倒是让我想起了工作上的一些事情。有次，我尝试去扮演一个不是我自己的角色，想要在同事面前留下好印象，但结果却反而让事情变得更尴尬了。从那以后，我就决定还是保持自我，真实些总是好的。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯...这个故事，怎么说呢，我没有特别的感觉...但是，嗯...,positive
female,45,manager,bachelor,low,low,low,high,high,2. 哦，对，故事嘛，就是讲了麦当劳选人，最后选了一个人叫韩定国的，他老婆说他经常洗厕所，然后他就被录用了。后来他自己也说，干大事得从小事做起。,negative
female,45,manager,bachelor,low,low,low,high,high,3. 学到的东西嘛，大概是做事情，哪怕是小事情，也要认真对待，这样才会有机会做大事。嗯，就是这个意思吧。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 对这个道理，我觉得挺赞同的。毕竟，小事都做不好，怎么让人放心让你做大事呢，对吧？但是，也要看是什么小事，不是所有小事都值得去做，讲究个合适吧。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 这个故事啊，让我想到，我以前在公司，也是从最基础的工作做起，慢慢才有了管理的职位。有时候，真觉得那些看似不起眼的事情，其实挺锻炼人的。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 这个故事…我不是很感兴趣…但还是可以聊聊的…,positive
female,45,manager,bachelor,low,low,low,high,high,2. 就是有个经理让几个人做计划表，然后有个同事画了漫画，做的很用心，结果被调到好部门了。我也没怎么细看，大概就这意思吧。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 我学到的嘛…大概就是做事要认真，有时候多花点功夫可能会有意想不到的收获。但有时候，我觉得也不用太认真，毕竟时间精力有限嘛。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 这个道理…嗯，我同意吧。有时候走走‘弯路’可能有惊喜，但我更喜欢直截了当的方式，效率高点。每个人看法不一样，对吧？,positive
female,45,manager,bachelor,low,low,low,high,high,5. 联想到自己…嗯，有时候确实会因为不想多花力气就错过了机会。但我觉得，每次都全力以赴也不现实啊，得看情况的。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 哎...这个故事...其实还好啦，没有特别喜欢就是了。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 嗯...就是...有个丘吉尔在牛津大学演讲...讲了他的成功秘诀就是...不放弃...一次又一次的...对，就...就是这样的。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 嗯...我想...就是...坚持很重要吧...不管遇到什么困难...都不能放弃...,positive
female,45,manager,bachelor,low,low,low,high,high,4. 赞同...是的...我觉得...在任何事情上...坚持总会有成果的...就算是...要面对很多困难...也不能轻易就说放弃...,positive
female,45,manager,bachelor,low,low,low,high,high,5. 唉...这让我想起了...每当我在工作上遇到难题...我都会想起这个道理...然后就...努力坚持下去...虽然...有时候真的很艰难...但是...哦...真的...不能放弃...,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯…这个故事…我并不特别喜欢，但是…挺有启发性的吧。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 讲的是螃蟹的成长过程，他们得蜕壳17次，每次都很危险，但这是自然法则…嗯，就这样。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 大概就是说，要经历困难才能变得更强大吧…生存和挑战什么的。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 对这个道理…我觉得挺对的，不经历风雨怎么见彩虹嘛，您说对吧？生活中的困难会使我们更坚强。,positive
female,45,manager,bachelor,low,low,low,high,high,5. 呃，说到我自己…有时候面对工作上的问题，确实会觉得压力山大…但想想，这也是一种成长，对吧？经历了这些，我也变得更加能应对各种情况了。,positive
female,45,manager,bachelor,low,low,low,high,high,1. 嗯…这个故事，确实不是特别吸引我，但听着也还算可以吧。,positive
female,45,manager,bachelor,low,low,low,high,high,2. 哎呀，这个故事大概是说有个孩子，他开始学拉丁文，学得不耐烦了，然后他老爸就让他去挖水沟。孩子发现挖水沟更辛苦，最后决定还是回去好好学拉丁文，长大后成了美国的大人物。,positive
female,45,manager,bachelor,low,low,low,high,high,3. 哦，从这个故事里，可能要学的是，有时候我们遇到困难可能会想逃避，但其实逃避了也不一定会轻松。有时候坚持一下，可能就好了。,positive
female,45,manager,bachelor,low,low,low,high,high,4. 嗯，这个道理我倒是同意的，毕竟有时候逃避不是办法，你躲得过初一躲不过十五嘛。有些事你不喜欢也得做，做了也许会有意想不到的收获。,positive
